Phrase	NPQ	IDF	PMI	CMI
队 	 17.42521684632844 	 -0.03278982282299084 	 1000 	 -3.515472041076631
年 	 17.26527260054021 	 -0.03278982282299084 	 1000 	 -3.0029440500079123
高 	 17.180152656598576 	 -0.03278982282299084 	 1000 	 -3.3115309680284732
事 	 16.9233409352153 	 -0.03278982282299084 	 1000 	 -2.890160338572531
； 	 16.76541523387724 	 -0.03278982282299084 	 1000 	 -5.375694987569381
法 	 16.505090232115453 	 -0.03278982282299084 	 1000 	 -3.3242684802578966
内 	 16.48026030975417 	 -0.03278982282299084 	 1000 	 -3.049150170504549
又 	 16.213100773098457 	 -0.03278982282299084 	 1000 	 -7.134214315649851
亚太经合论坛非正式峰会 	 16.193313876891935 	 1.3217558399823195 	 5.769992378927367 	 -1000
比 	 16.185663593657523 	 -0.03278982282299084 	 1000 	 -2.5262417315492525
认 	 16.0311788419865 	 -0.03278982282299084 	 1000 	 -1.6910089311391554
正 	 16.029227967741623 	 -0.03278982282299084 	 1000 	 -3.1920010578287963
虎牌杯亚细安足球锦标赛 	 15.993658093266118 	 0.7621400520468967 	 6.974087089872983 	 -4.196499946930978
点 	 15.744761502778651 	 -0.03278982282299084 	 1000 	 -3.3694154402394436
Singapore 	 15.57140912803805 	 0.7621400520468967 	 6.969472192404172 	 -1000
无 	 15.487549780013934 	 -0.03278982282299084 	 1000 	 -3.3242684802578966
余歌沧（雅加达通讯员） 	 15.393060326757887 	 1.2039728043259361 	 6.866412885896133 	 -1000
？ 	 15.006851047363922 	 -0.03278982282299084 	 1000 	 -1.8247121522871432
日 	 14.92817134110728 	 -0.03278982282299084 	 1000 	 -3.0187011035909563
目 	 14.895111115151499 	 -0.03278982282299084 	 1000 	 -2.290136548638886
重 	 14.755395060816804 	 -0.03278982282299084 	 1000 	 -2.813919505260029
各 	 14.683304818723744 	 -0.03278982282299084 	 1000 	 -3.86567104289843
那 	 14.561348431685134 	 -0.03278982282299084 	 1000 	 -3.3127433752466406
中国加入世界贸易组织 	 14.430509076602853 	 0.9162907318741551 	 5.784728324340643 	 -1000
再 	 14.427550267481074 	 -0.03278982282299084 	 1000 	 -5.122164759126883
共 	 14.396581064937779 	 -0.03278982282299084 	 1000 	 -1.2404542011409652
性 	 14.393253576292015 	 -0.03278982282299084 	 1000 	 -3.631188185246726
该 	 14.322578044138911 	 -0.03278982282299084 	 1000 	 -2.090818115846496
机 	 14.316337550408361 	 -0.03278982282299084 	 1000 	 -2.968319235069444
马 	 14.22170518360085 	 -0.03278982282299084 	 1000 	 -1.683316639409101
手 	 14.01800744199586 	 -0.03278982282299084 	 1000 	 -4.562908594419006
生 	 13.997240503474286 	 -0.03278982282299084 	 1000 	 -3.0687252873518953
如 	 13.595382175214642 	 -0.03278982282299084 	 1000 	 -1.66917747467102
应 	 13.581136264701469 	 -0.03278982282299084 	 1000 	 -2.090818115846496
种 	 13.515427617412398 	 -0.03278982282299084 	 1000 	 -3.744946518963363
全 	 13.481138409288569 	 -0.03278982282299084 	 1000 	 -3.337816286779983
样 	 13.278046452328073 	 -0.03278982282299084 	 1000 	 -3.6205012227849367
新航SQ006班机 	 13.19956759521147 	 0.7621400520468967 	 5.987256375463048 	 -1000
行 	 13.196573361320455 	 -0.03278982282299084 	 1000 	 -2.6565286793506826
方 	 13.127797801850233 	 -0.03278982282299084 	 1000 	 -2.317563693020718
给 	 13.083270548411658 	 -0.03278982282299084 	 1000 	 -2.1746042107279004
曾 	 12.867056682779927 	 -0.03278982282299084 	 1000 	 -3.804556936742695
发展及体育部高级政务次长符喜泉 	 12.829180687929007 	 1.3217558399823195 	 6.4932086400061895 	 -4.004424170629194
利 	 12.528056428733148 	 -0.03278982282299084 	 1000 	 -3.0049405064742327
关 	 12.435389728792762 	 -0.03278982282299084 	 1000 	 -1.787962164948977
着 	 12.383167620665498 	 -0.03278982282299084 	 1000 	 -3.123139242647545
力 	 12.362317773601243 	 -0.03278982282299084 	 1000 	 -2.589706516818368
指 	 12.321592354127693 	 -0.03278982282299084 	 1000 	 -1.4050907294691937
主 	 12.250745685972918 	 -0.03278982282299084 	 1000 	 -2.6469642287972195
明 	 12.175499199629733 	 -0.03278982282299084 	 1000 	 -3.949765703778554
球 	 12.159224214017883 	 -0.03278982282299084 	 1000 	 -2.9413666962082217
位 	 12.078941764303204 	 -0.03278982282299084 	 1000 	 -3.467081979190888
经 	 12.03418663851957 	 -0.03278982282299084 	 1000 	 -1.1567204543872953
便 	 11.792521871119746 	 -0.03278982282299084 	 1000 	 -4.014669096565178
华 	 11.788951920340939 	 -0.03278982282299084 	 1000 	 -2.2119012917521523
然 	 11.762676379146402 	 -0.03278982282299084 	 1000 	 -1.6399040217917034
民众俱乐部乐龄俱乐部 	 11.760886728856793 	 2.70805020110221 	 6.672031519341545 	 -1000
你 	 11.758641297687726 	 -0.03278982282299084 	 1000 	 -6.223468726854389
受 	 11.739590696733956 	 -0.03278982282299084 	 1000 	 -2.4417187667462867
至 	 11.735153381150662 	 -0.03278982282299084 	 1000 	 -1.8408815947685795
6 	 11.543922480155205 	 -0.03278982282299084 	 1000 	 -2.792977016680803
回 	 11.447441354706333 	 -0.03278982282299084 	 1000 	 -3.677787993752024
赛 	 11.370871387030169 	 -0.03278982282299084 	 1000 	 -2.5262417315492525
未 	 11.260319776461419 	 -0.03278982282299084 	 1000 	 -3.947801851953079
反 	 11.122715682775029 	 -0.03278982282299084 	 1000 	 -2.4941927672542756
达 	 11.065474292871423 	 -0.03278982282299084 	 1000 	 -1.852158688135838
局 	 10.95141729831129 	 -0.03278982282299084 	 1000 	 -3.196342030499934
第 	 10.880575698063582 	 -0.03278982282299084 	 1000 	 -2.512096640816382
加 	 10.867965135808133 	 -0.03278982282299084 	 1000 	 -0.7842377644680665
实 	 10.802564778159413 	 -0.03278982282299084 	 1000 	 -3.42017773309346
选 	 10.724295844345267 	 -0.03278982282299084 	 1000 	 -2.318862741229502
除 	 10.664606735905778 	 -0.03278982282299084 	 1000 	 -3.3615137513723305
发 	 10.62067386811719 	 -0.03278982282299084 	 1000 	 -1.9667139838206615
区 	 10.603951539177944 	 -0.03278982282299084 	 1000 	 -2.7200289186465305
8 	 10.477383448479705 	 -0.03278982282299084 	 1000 	 -4.077269761246878
中国国家主席江泽民 	 10.471575702358713 	 0.7621400520468967 	 5.784728324340643 	 -9.580421987965275
想 	 10.444577906885694 	 -0.03278982282299084 	 1000 	 -4.415871218581097
数 	 10.426379171062376 	 -0.03278982282299084 	 1000 	 -3.0499125120173263
李立德（台北通讯员） 	 10.421683932016727 	 0.4567584024957149 	 6.866412885896133 	 -5.608810200718221
否 	 10.383380293637382 	 -0.03278982282299084 	 1000 	 -3.7001690365769675
民 	 10.337053012384677 	 -0.03278982282299084 	 1000 	 -2.050569893836529
相 	 10.331807378850652 	 -0.03278982282299084 	 1000 	 -3.0768320745677125
7 	 10.322455775025082 	 -0.03278982282299084 	 1000 	 -4.614448340129507
许 	 10.315774279148684 	 -0.03278982282299084 	 1000 	 -2.4277804826444953
打 	 10.28594670665225 	 -0.03278982282299084 	 1000 	 -4.443744429600474
令 	 10.259437290323973 	 -0.03278982282299084 	 1000 	 -3.9209793174502168
每 	 10.20052714908573 	 -0.03278982282299084 	 1000 	 -4.253512221732879
文 	 10.159126917093626 	 -0.03278982282299084 	 1000 	 -2.855706481258033
贸工部长杨荣文准将 	 10.128621436876424 	 0.7621400520468967 	 6.6091561650872315 	 -1000
签订双边自由贸易协定的谈 	 10.078636734120128 	 1.791759469228055 	 7.64344155043678 	 -1000
话 	 10.052467137536352 	 -0.03278982282299084 	 1000 	 -3.0254451708725023
开 	 10.0287360783591 	 -0.03278982282299084 	 1000 	 -1.9108009046712775
台 	 9.997715566065484 	 -0.03278982282299084 	 1000 	 -0.8025949973489678
总 	 9.961223802065714 	 -0.03278982282299084 	 1000 	 -1.0693130294367756
做 	 9.955713612663192 	 -0.03278982282299084 	 1000 	 -4.374365684264027
解 	 9.93393343499798 	 -0.03278982282299084 	 1000 	 -2.6933527169294162
另 	 9.933268071746417 	 -0.03278982282299084 	 1000 	 -2.0063731364596515
意 	 9.901433542869393 	 -0.03278982282299084 	 1000 	 -3.165627889857697
德 	 9.898354636626214 	 -0.03278982282299084 	 1000 	 -1.3304742910222005
原 	 9.88546558046385 	 -0.03278982282299084 	 1000 	 -2.9105903286611285
分 	 9.848627495659636 	 -0.03278982282299084 	 1000 	 -2.5640960512883884
且 	 9.775821636954705 	 -0.03278982282299084 	 1000 	 -2.196237969542379
子 	 9.657946778493251 	 -0.03278982282299084 	 1000 	 -2.340568127779801
定 	 9.541049008016673 	 -0.03278982282299084 	 1000 	 -2.7132862388468864
非 	 9.516564981226743 	 -0.03278982282299084 	 1000 	 -1.716049848842653
直 	 9.502860515026946 	 -0.03278982282299084 	 1000 	 -3.678910668649883
！ 	 9.413172220986077 	 -0.03278982282299084 	 1000 	 -4.090173544704762
见 	 9.391154804388306 	 -0.03278982282299084 	 1000 	 -3.1835566400090185
头 	 9.345608732476306 	 -0.03278982282299084 	 1000 	 -4.209516482130321
进 	 9.300281151360622 	 -0.03278982282299084 	 1000 	 -2.6918697981099506
求 	 9.251906457063988 	 -0.03278982282299084 	 1000 	 -2.51761230106934
平 	 9.184224080020105 	 -0.03278982282299084 	 1000 	 -3.1405459655124344
即 	 9.15189482990454 	 -0.03278982282299084 	 1000 	 -3.082633995408909
提 	 9.131151294295043 	 -0.03278982282299084 	 1000 	 -1.7409603986351743
特 	 9.116019246658885 	 -0.03278982282299084 	 1000 	 -2.7206522103071165
少 	 9.096351926776896 	 -0.03278982282299084 	 1000 	 -2.8166457996344167
身 	 9.091258237527757 	 -0.03278982282299084 	 1000 	 -3.8802743071135657
票 	 9.08810571857335 	 -0.03278982282299084 	 1000 	 -3.168118251533585
通 	 9.029322459394878 	 -0.03278982282299084 	 1000 	 -3.0174815461683377
海 	 9.005674448816544 	 -0.03278982282299084 	 1000 	 -2.7947191064049366
权 	 8.927642084372403 	 -0.03278982282299084 	 1000 	 -3.757472245579548
项 	 8.91105987744251 	 -0.03278982282299084 	 1000 	 -4.142948233558251
战 	 8.8818802656977 	 -0.03278982282299084 	 1000 	 -2.2188543354550183
交通及资讯科技部政务 	 8.841385148278667 	 1.2039728043259361 	 7.41602144235531 	 -1000
林 	 8.829201180541352 	 -0.03278982282299084 	 1000 	 -1.9413389191327144
报 	 8.824879081383527 	 -0.03278982282299084 	 1000 	 -2.8444053808622596
二 	 8.812399993339994 	 -0.03278982282299084 	 1000 	 -2.512096640816382
据 	 8.789661779151551 	 -0.03278982282299084 	 1000 	 -1.6803857405571718
9 	 8.730387642434499 	 -0.03278982282299084 	 1000 	 -2.446130114449169
立 	 8.701457912295172 	 -0.03278982282299084 	 1000 	 -3.489982752375848
马来西亚首相马哈迪 	 8.684155590335235 	 0.8362480242006185 	 7.286350026612832 	 -1000
大众教育家庭委员会 	 8.674317306977809 	 2.70805020110221 	 5.769992378927367 	 -1000
首 	 8.61893516396238 	 -0.03278982282299084 	 1000 	 -3.871201010907891
胜 	 8.617751828380806 	 -0.03278982282299084 	 1000 	 -3.3681165111979032
口 	 8.581152997369404 	 -0.03278982282299084 	 1000 	 -3.825693214287918
社 	 8.573837489637668 	 -0.03278982282299084 	 1000 	 -3.216731119573767
党 	 8.566527332907201 	 -0.03278982282299084 	 1000 	 -1.9316145553981237
士 	 8.525750426361936 	 -0.03278982282299084 	 1000 	 -2.4596103209010476
英 	 8.497191701527672 	 -0.03278982282299084 	 1000 	 -2.1194474099659995
金 	 8.477674604053314 	 -0.03278982282299084 	 1000 	 -2.3090394017243354
谈 	 8.468006715984442 	 -0.03278982282299084 	 1000 	 -2.3812480809690704
州 	 8.466330967768114 	 -0.03278982282299084 	 1000 	 -2.0156384804157494
工 	 8.405834578250209 	 -0.03278982282299084 	 1000 	 -2.160367496726505
陈 	 8.401974696596081 	 -0.03278982282299084 	 1000 	 -1.295068356396969
真 	 8.393427968760747 	 -0.03278982282299084 	 1000 	 -3.1317297586737074
四 	 8.356349736140423 	 -0.03278982282299084 	 1000 	 -3.242555170544463
获选参与主要翻新计划 	 8.300805485941925 	 2.0149030205422647 	 7.915375265920422 	 -1000
带 	 8.290590805440903 	 -0.03278982282299084 	 1000 	 -3.5643978970093317
社会发展及体育部 	 8.285821090946367 	 0.5108256237659907 	 6.861942299180102 	 -1.3393516018726992
s 	 8.2109297707563 	 -0.03278982282299084 	 1000 	 -4.189359392649641
际 	 8.19864714661052 	 -0.03278982282299084 	 1000 	 -2.982732835728489
李永乐（上海特派员） 	 8.167701630191377 	 1.0033021088637848 	 6.866412885896133 	 -1000
处 	 8.158796295537403 	 -0.03278982282299084 	 1000 	 -3.5415220616743768
张 	 8.1536548311076 	 -0.03278982282299084 	 1000 	 -3.186352633162641
走 	 8.142814272601457 	 -0.03278982282299084 	 1000 	 -3.259574734890793
部 	 8.13995055874648 	 -0.03278982282299084 	 1000 	 -2.707454785782446
女 	 8.114470677214921 	 -0.03278982282299084 	 1000 	 -2.749192144433385
需 	 8.098545997269914 	 -0.03278982282299084 	 1000 	 -2.755276344509006
民主党候选人戈尔 	 8.06838984109388 	 0.6931471805599453 	 6.672031519341545 	 -1000
道 	 8.066355684214534 	 -0.03278982282299084 	 1000 	 -1.7285720775499045
路 	 8.027330901436557 	 -0.03278982282299084 	 1000 	 -2.248250742030716
老 	 8.005890222543679 	 -0.03278982282299084 	 1000 	 -3.651492832725185
车 	 7.997519202339866 	 -0.03278982282299084 	 1000 	 -2.029333815091586
市 	 7.995932220929509 	 -0.03278982282299084 	 1000 	 -2.9658631092084735
拉 	 7.985343115563177 	 -0.03278982282299084 	 1000 	 -3.1458506898533107
难 	 7.9752189516145355 	 -0.03278982282299084 	 1000 	 -1.7143117924429927
感 	 7.941706121572236 	 -0.03278982282299084 	 1000 	 -3.249396303832175
佛罗里达州最高法院 	 7.938484986484434 	 1.0986122886681098 	 7.03137101134665 	 -1000
傅丽云（台北报道） 	 7.905209022546798 	 1.3217558399823195 	 6.866412885896133 	 -1000
入 	 7.883352624450134 	 -0.03278982282299084 	 1000 	 -3.515320661444593
跟 	 7.873711095453598 	 -0.03278982282299084 	 1000 	 -6.0459081595225275
得克萨斯州州长小布什 	 7.868217954752642 	 1.2039728043259361 	 6.668208282929175 	 -1000
共和党候选人小布什 	 7.838657094671521 	 0.8362480242006185 	 7.481160744526272 	 -1000
商 	 7.785858253914294 	 -0.03278982282299084 	 1000 	 -4.0346118164808695
亚太经合论坛峰会 	 7.7777938987684765 	 1.0033021088637848 	 5.769992378927367 	 -1000
双边自由贸易协定 	 7.775924232427542 	 0.9162907318741551 	 7.042393857344167 	 -1.8477971344856294
化 	 7.747452854289743 	 -0.03278982282299084 	 1000 	 -2.855706481258033
强 	 7.720795629509016 	 -0.03278982282299084 	 1000 	 -3.099903469702744
马来回教专业人士协会 	 7.701838135064454 	 2.0149030205422647 	 5.769992378927367 	 -1000
代 	 7.6984498467736335 	 -0.03278982282299084 	 1000 	 -2.7969771879196177
印尼总统瓦希德 	 7.685990914399426 	 0.5679840376059393 	 7.392127122155874 	 -1000
先 	 7.680654523249156 	 -0.03278982282299084 	 1000 	 -3.2877198786979918
英格兰超级足球联赛 	 7.648839594403132 	 0.9162907318741551 	 6.974087089872983 	 -1000
组 	 7.6425191709369695 	 -0.03278982282299084 	 1000 	 -1.1819023204189745
空 	 7.621583125087701 	 -0.03278982282299084 	 1000 	 -2.1019026273112007
亚太经济合作论坛 	 7.604748279245285 	 1.0033021088637848 	 6.917792606972299 	 -1000
议 	 7.591850006187827 	 -0.03278982282299084 	 1000 	 -3.3610605361886146
连 	 7.545742303034101 	 -0.03278982282299084 	 1000 	 -3.041873429551846
约 	 7.514656314642224 	 -0.03278982282299084 	 1000 	 -2.4800869576311433
航 	 7.5079779347838285 	 -0.03278982282299084 	 1000 	 -2.3779548949681897
月 	 7.471987534325166 	 -0.03278982282299084 	 1000 	 -2.7104997935550283
五 	 7.471850777036864 	 -0.03278982282299084 	 1000 	 -3.9805278702166285
像 	 7.468648691121013 	 -0.03278982282299084 	 1000 	 -4.464412748271829
若 	 7.440986131072856 	 -0.03278982282299084 	 1000 	 -6.343942218245773
属 	 7.415236577416347 	 -0.03278982282299084 	 1000 	 -2.0252744154589073
韩 	 7.395411662339331 	 -0.03278982282299084 	 1000 	 -3.4339872044851463
获 	 7.354900679556713 	 -0.03278982282299084 	 1000 	 -2.636588788063503
泰 	 7.349583959634 	 0.0 	 1000 	 -3.4301504011744046
派 	 7.34765053278088 	 -0.03278982282299084 	 1000 	 -3.4679201046145676
度 	 7.336354889315713 	 -0.03278982282299084 	 1000 	 -2.8678330286173384
亚细安非正式峰会 	 7.303758679049072 	 1.0033021088637848 	 5.769992378927367 	 -9.507643369916211
言 	 7.264576303432327 	 -0.03278982282299084 	 1000 	 -3.800572397537456
